,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
177,78,Dura,Daddy Yankee,71,30296006,"['latin hip hop', 'reggaeton', 'trap latino']",0.783,0.84,1,-3.416,1,0.051,0.0,0.412,0.839,95.001,200480,4,False,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,2018
178,79,Jackie Chan,Tiësto,71,6598099,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.747,0.834,3,-2.867,0,0.045,0.0,0.0586,0.687,128.005,215760,4,True,4kWO6O1BUXcZmaxitpVUwp,2o5jDhtHVPhrJdv3cEQ99Z,Jackie Chan,2018
179,80,Tequila,Dan + Shay,70,2789856,"['contemporary country', 'country', 'country road', 'pop']",0.489,0.581,11,-5.731,1,0.0281,0.0,0.132,0.494,86.016,196747,4,False,42fw0rxRO2xbesF6mJfd4Y,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2018
180,81,1950,King Princess,70,1626299,"['alt z', 'art pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop']",0.6,0.535,4,-7.043,1,0.107,4.7e-06,0.162,0.269,71.912,225133,4,True,0CZ8lquoTX2Dkg7Ak2inwA,6beUvFUlKliUYJdLOXNj9C,1950,2018
181,82,Rise,Jonas Blue,70,3668578,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",0.687,0.785,1,-4.65,1,0.0333,0.0,0.203,0.655,106.046,194408,4,False,5ZSl6gDoV6bPPxzmLeneV9,1HBjj22wzbscIZ9sEb5dyf,Blue,2018
182,83,Plug Walk,Rich The Kid,70,2919190,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap', 'viral rap']",0.876,0.519,11,-6.531,1,0.143,0.0,0.108,0.158,94.981,175230,4,True,1ZAyjvIk9YiD76yYy0TEG6,1pPmIToKXyGdsCF6LmqLmI,The World Is Yours,2018
183,84,FEFE,6ix9ine,70,6726581,"['emo rap', 'trap']",0.931,0.387,1,-9.127,1,0.412,0.0,0.136,0.375,125.978,179405,4,True,1M6SuEJZJkZf2S419vIPkB,7gZfnEnfiaHzxARJ2LeXrf,DUMMY BOY,2018
184,85,Leave a Light On,Tom Walker,70,999763,"['indie anthem-folk', 'pop', 'uk pop']",0.586,0.624,5,-5.946,1,0.113,1.78e-06,0.133,0.267,68.976,185863,4,False,6lOWoTqVnAWXchddtTH31W,7z2avKuuiMAT4XZJFv8Rvh,Leave a Light On,2018
185,86,Solo (feat. Demi Lovato),Clean Bandit,70,4981043,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.737,0.636,11,-4.546,0,0.0437,6.66e-05,0.35,0.565,105.005,222653,4,False,6kPJZM97LwdG9QIsT7khp6,6MDME20pz9RveH9rEXvrOM,Solo (feat. Demi Lovato),2018
186,87,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,70,1320434,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",0.645,0.705,1,-5.008,1,0.299,0.0,0.128,0.376,137.133,229670,4,True,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018
187,88,Back To You,Selena Gomez,70,38574820,"['dance pop', 'pop', 'post-teen pop']",0.6,0.683,6,-6.271,1,0.0493,1.26e-06,0.11,0.494,102.036,210240,4,False,514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,13 Reasons Why (Season 2),2018
188,89,This Is America,Childish Gambino,70,10024463,"['atl hip hop', 'hip hop', 'pop', 'rap']",0.854,0.463,5,-6.159,1,0.137,0.0,0.354,0.549,120.024,225773,4,True,0b9oOr2ZgvyQu88wzixux9,73sIBHcqh3Z3NyqHKZ7FOL,This Is America,2018
189,90,Freaky Friday (feat. Chris Brown),Lil Dicky,69,1913530,"['comedy rap', 'pop rap', 'rap']",0.755,0.599,8,-5.042,1,0.224,0.0,0.109,0.755,133.123,216632,4,True,10Igtw8bSDyyFs7KIsKngZ,1tqhsYv8yBBdwANFNzHtcr,Freaky Friday (feat. Chris Brown),2018
190,91,Say Something (feat. Chris Stapleton),Justin Timberlake,69,12368551,"['dance pop', 'pop']",0.707,0.632,10,-7.031,1,0.0789,1.09e-05,0.0841,0.372,97.04,278893,4,False,1LhMopPAallLeaeNutqbgS,31TPClRtHm23RisEBtV3X7,Man of the Woods,2018
191,92,Saturday Sun,Vance Joy,69,2704660,"['folk-pop', 'pop']",0.637,0.864,8,-4.381,1,0.0468,0.0,0.222,0.706,99.995,214720,4,False,2RiBogNRfulkNf7fVbPOrJ,10exVja0key0uqUkk6LJRT,Nation of Two,2018
192,93,Corazón (feat. Nego do Borel),Maluma,69,32651193,"['reggaeton', 'reggaeton colombiano']",0.722,0.738,9,-6.073,0,0.247,1.47e-05,0.198,0.748,198.075,184720,4,False,5cepAtqnEQ6yVG6088zMMu,1r4hJ1h58CWwUQe3MxPuau,F.A.M.E.,2018
193,94,I Miss You (feat. Julia Michaels),Clean Bandit,69,4981043,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.693,0.624,0,-7.482,0,0.0448,7.64e-06,0.0955,0.369,105.002,205987,4,False,0Ult84lvFuqNvbyXwyRQ58,6MDME20pz9RveH9rEXvrOM,What Is Love? (Deluxe Edition),2018
194,95,Be Careful,Cardi B,68,20686569,"['dance pop', 'pop', 'rap']",0.82,0.568,6,-8.23,0,0.411,0.0,0.0952,0.535,152.279,210787,4,True,2Yl4OmDby9iitgNWZPwxkd,4kYSro6naA4h99UJvo89HB,Invasion of Privacy,2018
195,96,Sick Boy,The Chainsmokers,68,19672668,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.663,0.577,11,-7.518,0,0.0531,0.0,0.12,0.454,89.996,193200,4,False,58kZ9spgxmlEznXGu6FPdQ,69GGBxA162lTqCwzJG5jLp,Sick Boy,2018
196,97,Done for Me (feat. Kehlani),Charlie Puth,68,18386191,"['dance pop', 'pop', 'viral pop']",0.856,0.632,6,-3.692,0,0.074,0.0,0.0688,0.697,112.009,180493,4,False,1lsBTdE6MGsKeZCD6llNu7,6VuMaDnrHyPL1p4EHjYLi7,Voicenotes,2018
197,98,Youngblood,5 Seconds of Summer,68,8982558,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.596,0.854,7,-5.114,0,0.463,0.0,0.124,0.152,120.274,203418,4,False,55S2PQgSMYAhgoTCcGCDfw,5Rl15oVamLq7FbSb0NNBNy,Youngblood,2018
198,99,Sin Pijama,Becky G,68,12697584,"['dance pop', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",0.791,0.745,11,-3.695,0,0.0464,2.93e-05,0.104,0.82,94.014,188560,4,False,2ijef6ni2amuunRoKTlgww,4obzFoKoKRHIphyHzJ35G3,Sin Pijama,2018
199,100,I'm Upset,Drake,68,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.899,0.586,11,-7.866,0,0.343,0.0,0.0836,0.492,150.002,214467,4,True,3qN5qMTKyEEmiTZD38BNTT,3TVXtAsR1Inumwj472S9r4,Scorpion,2018
200,1,Old Town Road - Remix,Lil Nas X,78,12073366,"['lgbtq+ hip hop', 'pop']",0.878,0.619,6,-5.56,1,0.102,0.0,0.113,0.639,136.041,157067,4,False,2YpeDb67231RjR0MgVLzsG,7jVv8c5Fj3E9VhNjxT4snq,7 EP,2019
201,2,bad guy,Billie Eilish,83,72283522,"['art pop', 'electropop', 'pop']",0.701,0.425,7,-10.965,1,0.375,0.13,0.1,0.562,135.128,194088,4,False,2Fxmhks0bxGSBdJ92vM42m,6qqNVTkY8uBg9cP3Jd7DAH,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019
202,3,Señorita,Shawn Mendes,80,39919244,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.759,0.548,9,-6.049,0,0.029,0.0,0.0828,0.749,116.967,190800,4,False,6v3KW9xbzN5yKLt9YKDYA2,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes (Deluxe),2019
203,4,7 rings,Ariana Grande,84,85119135,"['dance pop', 'pop']",0.778,0.317,1,-10.732,0,0.334,0.0,0.0881,0.327,140.048,178627,4,True,6ocbgoVGwYJhOv1GgI9NsF,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",2019
204,5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,81,38849587,"['dfw rap', 'melodic rap', 'rap']",0.755,0.522,2,-4.368,1,0.0575,0.0,0.0685,0.925,89.96,157560,4,False,0RiRZpuVRbi7oqRdSMwhQY,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,2019
205,6,Someone You Loved,Lewis Capaldi,87,10120269,"['pop', 'uk pop']",0.501,0.405,1,-5.679,1,0.0319,0.0,0.105,0.446,109.891,182161,4,False,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2019
206,7,Without Me,Halsey,77,18834796,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.752,0.488,6,-7.05,1,0.0705,9.11e-06,0.0936,0.533,136.041,201661,4,True,5p7ujcrUXASCNwRaWNHR1C,26VFTg2z8YR0cCuwLzESi2,Without Me,2019
207,8,Let Me Down Slowly,Alec Benjamin,85,3930336,"['alt z', 'electropop', 'pop']",0.652,0.557,1,-5.714,0,0.0318,0.0,0.124,0.483,150.073,169354,4,False,2qxmye6gAegTMjLKEBoR3d,5IH6FPUwQTxPSXurCrcIov,Narrated For You,2019
208,9,Shallow,Lady Gaga,84,23889472,"['art pop', 'dance pop', 'pop']",0.572,0.385,7,-6.362,1,0.0308,0.0,0.231,0.323,95.799,215733,4,False,2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,A Star Is Born Soundtrack,2019
209,10,lovely (with Khalid),Billie Eilish,88,72283522,"['art pop', 'electropop', 'pop']",0.351,0.296,4,-10.109,0,0.0333,0.0,0.095,0.12,115.284,200186,4,False,0u2P5u6lvoDfwTYjAADbn4,6qqNVTkY8uBg9cP3Jd7DAH,lovely (with Khalid),2019
210,11,Circles,Post Malone,85,38849587,"['dfw rap', 'melodic rap', 'rap']",0.695,0.762,0,-3.497,1,0.0395,0.00244,0.0863,0.553,120.042,215280,4,False,21jGcNKet2qwijlDFuPiPb,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,2019
211,12,Lost in the Fire (feat. The Weeknd),Gesaffelstein,84,461613,"['dark clubbing', 'destroy techno']",0.658,0.671,2,-12.21,1,0.0363,0.000927,0.115,0.166,100.966,202093,4,True,2vXKRlJBXyOcvZYTdNeckS,3hteYQFiMFbJY7wS0xDymP,Hyperion,2019
212,13,Cruel Summer,Taylor Swift,84,62687649,['pop'],0.552,0.702,9,-5.707,1,0.157,2.06e-05,0.105,0.564,169.994,178427,4,False,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,Lover,2019
213,14,SICKO MODE,Travis Scott,82,21399433,"['rap', 'slap house']",0.834,0.73,8,-3.714,1,0.222,0.0,0.124,0.446,155.008,312820,4,True,2xLMifQCjDGFmkHkpNLD9h,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,2019
214,15,when the party's over,Billie Eilish,83,72283522,"['art pop', 'electropop', 'pop']",0.367,0.111,4,-14.084,1,0.0972,3.97e-05,0.0897,0.198,82.642,196077,4,False,43zdsphuZLzwA9k4DJhU0I,6qqNVTkY8uBg9cP3Jd7DAH,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019
215,16,"thank u, next",Ariana Grande,82,85119135,"['dance pop', 'pop']",0.717,0.653,1,-5.634,1,0.0658,0.0,0.101,0.412,106.966,207320,4,True,3e9HZxeyfWwjeyPAMmWSSQ,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",2019
216,17,Doin' Time,Lana Del Rey,81,18859203,"['art pop', 'pop']",0.641,0.559,7,-11.132,0,0.0355,0.00402,0.0937,0.523,144.982,202193,4,True,0Oqc0kKFsQ6MhFOLBNZIGX,00FQb4jTyendYWaN8pK0wa,Norman Fucking Rockwell!,2019
217,18,Robbery,Juice WRLD,81,26534268,"['chicago rap', 'melodic rap']",0.623,0.692,2,-5.122,1,0.0504,0.0,0.153,0.566,79.899,240051,4,True,6iaSML1PIYq936g62BDtBq,4MCBfE4596Uoi2O4DtmEMz,Death Race For Love (Bonus Track Version),2019
218,19,Lose You To Love Me,Selena Gomez,81,38574820,"['dance pop', 'pop', 'post-teen pop']",0.488,0.343,4,-8.985,1,0.0436,0.0,0.21,0.0978,102.819,206459,4,False,4l0Mvzj72xxOpRrp6h8nHi,0C8ZW7ezQVs4URX5aX7Kqx,Rare,2019
219,20,MIDDLE CHILD,J. Cole,81,18409568,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",0.837,0.364,8,-11.713,1,0.276,0.0,0.271,0.463,123.984,213594,4,True,2JvzF1RMd7lE3KmFlsyZD8,6l3HvQ5sa6mXTsMTB19rO5,MIDDLE CHILD,2019
220,21,Wow.,Post Malone,81,38849587,"['dfw rap', 'melodic rap', 'rap']",0.829,0.539,11,-7.359,0,0.208,1.78e-06,0.103,0.388,99.96,149547,4,True,7xQAfvXzm3AkraOtGPWIZg,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,2019
221,22,Lover,Taylor Swift,84,62687649,['pop'],0.359,0.543,7,-7.582,1,0.0919,1.58e-05,0.118,0.453,68.534,221307,4,False,1dGr1c8CrMLDpV6mPbImSI,06HL4z0CvFAxyc27GXpf02,Lover,2019
222,23,a lot,21 Savage,81,12085209,"['atl hip hop', 'rap']",0.837,0.636,1,-7.643,1,0.086,0.00125,0.342,0.274,145.972,288624,4,True,2t8yVaLvJ0RenpXUIAC52d,1URnnhqYAYcrqrcwql10ft,i am > i was,2019
223,24,High Hopes,Panic! At The Disco,80,11537145,['modern rock'],0.579,0.904,5,-2.729,1,0.0618,0.0,0.064,0.681,82.014,190947,4,False,1rqqCSm0Qe4I9rUvWncaom,20JZFwl6HVl6yg8a4H3ZqK,Pray for the Wicked,2019
224,25,Sweet but Psycho,Ava Max,80,5703742,"['dance pop', 'pop']",0.72,0.706,1,-4.719,1,0.0473,0.0,0.166,0.62,133.002,187436,4,False,7DnAm9FOTWE3cUvso43HhI,4npEfmQ6YuiwW1GpUmaq3F,Heaven & Hell,2019
225,26,Sucker,Jonas Brothers,80,6613136,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.842,0.734,1,-5.065,0,0.0588,0.0,0.106,0.952,137.958,181027,4,False,22vgEDb5hykfaTwLuskFGD,7gOdHgIoIKoe4i9Tta6qdD,Happiness Begins,2019
226,27,Bruises,Lewis Capaldi,80,10120269,"['pop', 'uk pop']",0.736,0.308,4,-7.83,1,0.0677,0.0,0.186,0.361,111.202,220492,4,False,4Of7rzpRpV1mWRbhp5rAqG,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2019
227,28,EARFQUAKE,"Tyler, The Creator",80,9938502,"['hip hop', 'rap']",0.554,0.498,9,-8.866,1,0.0685,5.98e-06,0.795,0.413,79.635,190067,4,True,5hVghJ4KaYES3BFUATCYn0,4V8LLVI7PbaPR0K2TGSxFF,IGOR,2019
228,29,Boy With Luv (feat. Halsey),BTS,80,57849048,"['k-pop', 'k-pop boy group']",0.645,0.862,11,-4.761,0,0.0845,0.0,0.193,0.803,119.947,229773,4,False,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,2019
229,30,Ransom,Lil Tecca,80,5583800,"['melodic rap', 'pluggnb', 'rap', 'trap', 'viral rap']",0.745,0.642,7,-6.257,0,0.287,0.0,0.0658,0.226,179.974,131240,4,True,1lOe9qE0vR9zwWQAOk6CoO,4Ga1P7PMIsmqEZqhYZQgDo,We Love You Tecca,2019
230,31,Better Now,Post Malone,80,38849587,"['dfw rap', 'melodic rap', 'rap']",0.68,0.578,10,-5.804,1,0.04,0.0,0.135,0.341,145.038,231267,4,True,7dt6x5M1jzdTEt8oCbisTK,246dkjvS1zLTtiykXe5h60,beerbongs & bentleys,2019
231,32,boyfriend (with Social House),Ariana Grande,79,85119135,"['dance pop', 'pop']",0.4,0.795,10,-3.731,0,0.461,0.0,0.159,0.702,190.097,186107,4,True,0Ryd8975WihbObpp5cPW1t,66CXWjxzNUsdJxJ2JdwvnR,boyfriend,2019
232,33,Ride It,Regard,79,199212,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",0.88,0.751,7,-4.258,0,0.0874,6.43e-05,0.106,0.884,117.948,157606,4,False,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,2019
233,34,Going Bad (feat. Drake),Meek Mill,79,6684589,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.889,0.496,4,-6.365,0,0.0905,0.0,0.252,0.544,86.003,180522,4,True,2IRZnDFmlqMuOrYOLnZZyc,20sxb77xiYeusSH8cVdatc,Championships,2019
234,35,Callaita,Bad Bunny,79,59583011,"['reggaeton', 'trap latino']",0.61,0.624,2,-4.773,1,0.309,2.12e-06,0.243,0.244,176.169,250534,4,True,2TH65lNHgvLxCKXM3apjxI,4q3ewBCX7sLwd24euuV69X,Callaita,2019
235,36,Goodbyes (feat. Young Thug),Post Malone,79,38849587,"['dfw rap', 'melodic rap', 'rap']",0.548,0.653,5,-3.875,1,0.081,0.0,0.103,0.163,150.068,174853,4,True,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,2019
236,37,Hold Me While You Wait,Lewis Capaldi,78,10120269,"['pop', 'uk pop']",0.688,0.53,11,-5.507,1,0.0333,0.0,0.0995,0.162,106.958,205687,4,False,60iSKGrGazRzICtMjADNSM,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2019
237,38,Con Calma,Daddy Yankee,78,30296006,"['latin hip hop', 'reggaeton', 'trap latino']",0.737,0.86,8,-2.652,0,0.0593,1.94e-06,0.0574,0.656,93.989,193227,4,False,5w9c2J52mkdntKOmRLeM2m,4VMYDCV2IEDYJArk749S6m,Con Calma,2019
238,39,Don't Start Now,Dua Lipa,78,37329937,"['dance pop', 'pop', 'uk pop']",0.794,0.793,11,-4.521,0,0.0842,0.0,0.0952,0.677,123.941,183290,4,False,6WrI0LAC5M1Rw2MnX2ZvEg,6M2wZ9GZgrQXHCFfjv46we,Don't Start Now,2019
239,40,Location (feat. Burna Boy),Dave,78,2675565,['uk hip hop'],0.812,0.496,9,-5.969,0,0.297,0.0,0.0955,0.55,109.979,241293,4,True,3z4CGd63tpUn9a6oQSG0CI,6Ip8FS7vWT1uKkJSweANQK,PSYCHODRAMA,2019
240,41,Dance Monkey,Tones And I,78,2985084,"['australian pop', 'pop']",0.824,0.588,6,-6.4,0,0.0924,0.000104,0.149,0.513,98.027,209438,4,False,2XU0oxnq2qxCpomAAuJY8K,2NjfBq1NflQcKSeiDooVjY,Dance Monkey (Stripped Back) / Dance Monkey,2019
241,42,MIA (feat. Drake),Bad Bunny,78,59583011,"['reggaeton', 'trap latino']",0.817,0.539,6,-6.349,0,0.0621,0.000496,0.099,0.158,97.062,210368,4,False,116H0KvKr2Zl4RPuVBruDO,4q3ewBCX7sLwd24euuV69X,MIA (feat. Drake),2019
242,43,Better,Khalid,77,15631794,"['pop', 'pop r&b']",0.596,0.552,0,-10.278,0,0.097,0.334,0.104,0.112,97.949,229320,4,False,6zeeWid2sgw4lap2jV61PZ,6LuN9FCkKOj5PcnpouEgny,Suncity,2019
243,44,"break up with your girlfriend, i'm bored",Ariana Grande,77,85119135,"['dance pop', 'pop']",0.726,0.554,5,-5.29,0,0.0917,0.0,0.106,0.335,169.999,190440,4,True,4kV4N9D1iKVxx1KLvtTpjS,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",2019
244,45,Pop Out (feat. Lil Tjay),Polo G,77,8647248,['chicago rap'],0.772,0.639,1,-7.119,1,0.467,0.0,0.0698,0.261,168.112,166560,4,True,6uFn47ACjqYkc0jADwEdj1,6AgTAQt8XS6jRWi4sX7w49,Die A Legend,2019
245,46,Money In The Grave (Drake ft. Rick Ross),Drake,77,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.831,0.502,10,-4.045,0,0.046,0.0,0.122,0.101,100.541,205427,4,True,5ry2OE6R2zPQFDO85XkgRb,3TVXtAsR1Inumwj472S9r4,The Best In The World Pack,2019
246,47,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,77,983010,"['dance pop', 'pop']",0.601,0.794,7,-5.844,0,0.0671,1.36e-06,0.388,0.244,114.066,217467,4,False,27rdGxbavYJeBphck5MZAF,3hv9jJF3adDNsBSIQDqcjp,Nothing Breaks Like a Heart (feat. Miley Cyrus),2019
247,48,Pure Water (with Migos),Mustard,76,1010480,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.682,0.559,0,-5.545,1,0.127,0.0,0.344,0.137,202.015,192471,4,True,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Perfect Ten,2019
248,49,You Need To Calm Down,Taylor Swift,76,62687649,['pop'],0.771,0.671,2,-5.617,1,0.0553,0.0,0.0637,0.714,85.026,171360,4,False,6RRNNciQGZEXnqk8SQ9yv5,06HL4z0CvFAxyc27GXpf02,Lover,2019
249,50,"10,000 Hours (with Justin Bieber)",Dan + Shay,76,2789856,"['contemporary country', 'country', 'country road', 'pop']",0.654,0.63,10,-4.644,1,0.0259,0.0,0.111,0.43,89.991,167693,4,False,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)",2019
250,51,Old Town Road,Lil Nas X,76,12073366,"['lgbtq+ hip hop', 'pop']",0.907,0.53,1,-6.112,1,0.127,2.23e-06,0.101,0.507,135.998,113000,4,False,0F7FA14euOIX8KcbEturGH,7jVv8c5Fj3E9VhNjxT4snq,7 EP,2019
251,52,Don't Call Me Up,Mabel,76,1708007,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.674,0.881,9,-2.853,1,0.147,3.01e-06,0.0793,0.234,98.994,178480,4,False,5WHTFyqSii0lmT9R21abT8,1MIVXf74SZHmTIp4V4paH4,Ivy To Roses (Mixtape),2019
252,53,ZEZE (feat. Travis Scott & Offset),Kodak Black,76,8698377,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",0.861,0.603,8,-5.788,0,0.176,0.0,0.0924,0.504,98.043,228760,4,True,0FZ4Dmg8jJJAPJnvBIzD9z,46SHBwWsqBkxI7EeeBEQG7,Dying to Live,2019
253,54,Piece Of Your Heart,MEDUZA,76,571225,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop house', 'tropical house']",0.677,0.744,10,-6.806,0,0.0295,0.00016,0.074,0.631,124.08,152913,4,False,1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,2019
254,55,Dancing With A Stranger (with Normani),Sam Smith,76,20816519,"['dance pop', 'pop', 'uk pop']",0.741,0.52,8,-7.513,1,0.0656,1.97e-06,0.222,0.347,102.998,171030,4,False,6Qs4SXO9dwPj5GKvVOv8Ki,2wY79sveU1sp5g7SokKOiI,Dancing With A Stranger (with Normani),2019
255,56,bury a friend,Billie Eilish,75,72283522,"['art pop', 'electropop', 'pop']",0.905,0.389,8,-14.505,1,0.332,0.162,0.106,0.196,120.046,193143,4,False,4SSnFejRGlZikf02HLewEF,6qqNVTkY8uBg9cP3Jd7DAH,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019
256,57,Higher Love,Kygo,75,8202259,"['edm', 'pop', 'pop dance', 'tropical house']",0.693,0.678,8,-7.159,1,0.0324,5.71e-06,0.101,0.404,103.952,228267,4,False,6oJ6le65B3SEqPwMRNXWjY,23fqKkggKUBHNkbKtXEls4,Higher Love,2019
257,58,China,Anuel AA,75,25060736,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",0.786,0.808,7,-3.702,1,0.0882,0.000289,0.0822,0.609,105.027,301714,4,False,2ksOAxtIxY8yElEWw8RhgK,2R21vXR83lH98kGeO99Y66,China,2019
258,59,Truth Hurts,Lizzo,75,5175867,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.715,0.624,4,-3.046,0,0.114,0.0,0.123,0.412,158.087,173325,4,True,3HWzoMvoF3TQfYg4UPszDq,56oDRnqbIiwx4mymNEv7dS,Cuz I Love You (Super Deluxe),2019
259,60,3 Nights,Dominic Fike,74,985354,"['alternative pop rock', 'pop']",0.815,0.518,7,-6.594,0,0.0897,0.0,0.104,0.877,151.891,177667,4,False,1tNJrcVe6gwLEiZCtprs1u,6USv9qhCn6zfxlBQIYJ9qs,"Don't Forget About Me, Demos",2019
260,61,Kill This Love,BLACKPINK,74,34685857,"['k-pop', 'k-pop girl group']",0.763,0.835,2,-5.234,0,0.191,0.00221,0.225,0.645,131.875,191050,4,False,6hvczQ05jc1yGlp9zhb95V,41MozSoPIsD1dJM0CLPjZF,KILL THIS LOVE,2019
261,62,Soltera - Remix,Lunay,74,7558249,"['latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",0.795,0.783,5,-4.271,1,0.0432,0.0,0.437,0.799,92.01,266087,4,False,4t9a07PAghtQMRAIP9FQ7Z,47MpMsUfWtgyIIBEFOr4FE,Épico,2019
262,63,Please Me,Cardi B,74,20686569,"['dance pop', 'pop', 'rap']",0.747,0.57,1,-6.711,1,0.081,0.0,0.0832,0.65,133.992,200890,4,True,0PG9fbaaHFHfre2gUVo7AN,4kYSro6naA4h99UJvo89HB,Please Me,2019
263,64,Secreto,Anuel AA,74,25060736,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",0.807,0.803,11,-4.156,1,0.126,0.00853,0.136,0.706,91.987,258800,4,False,5W83ErFkO3aKAIS1WMi6u0,2R21vXR83lH98kGeO99Y66,Secreto,2019
264,65,Nights Like This (feat. Ty Dolla $ign),Kehlani,74,6305682,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']",0.61,0.725,8,-5.131,1,0.15,0.0,0.154,0.291,146.163,201788,4,True,6ZRuF2n1CQxyxxAAWsKJOy,0cGUm45nv7Z6M6qdXYQGTX,While We Wait,2019
265,66,Here With Me,Marshmello,74,34557398,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.791,0.565,5,-3.933,0,0.0439,0.0,0.156,0.181,99.961,156347,4,False,5icOoE6VgqFKohjWWNp0Ac,64KEffDW9EtZ1y2vBYgq8T,Here With Me,2019
266,67,How Do You Sleep?,Sam Smith,74,20816519,"['dance pop', 'pop', 'uk pop']",0.477,0.682,1,-4.931,0,0.0925,0.0,0.0763,0.345,110.567,202205,5,False,6b2RcmUt1g9N9mQ3CbjX2Y,2wY79sveU1sp5g7SokKOiI,How Do You Sleep?,2019
