,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
89,90,Slide (feat. Frank Ocean & Migos),Calvin Harris,71,22979797,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.736,0.795,1,-3.299,0,0.0545,1.21e-06,0.254,0.511,104.066,230813,4,True,6gpcs5eMhJwax4mIfKDYQk,7CajNmpbOovFoOoasH2HaY,Slide (feat. Frank Ocean & Migos),2017
90,91,ELEMENT.,Kendrick Lamar,71,22059978,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.748,0.705,4,-4.547,0,0.485,0,0.246,0.483,189.891,208733,4,True,1EaKU4dMbesXXd3BrLCtYG,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,2017
91,92,iSpy (feat. Lil Yachty),KYLE,71,1024000,"['pop', 'pop rap', 'rap', 'viral rap']",0.746,0.653,7,-6.745,1,0.289,0,0.229,0.672,75.016,253107,4,True,2EEeOnHehOozLq4aS0n6SL,4qBgvVog0wzW75IQ48mU7v,iSpy (feat. Lil Yachty),2017
92,93,All Night,The Vamps,71,5442997,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.538,0.804,8,-5.194,1,0.0358,0,0.33,0.507,144.992,197640,4,False,0dXNQ8dckG4eYfEtq9zcva,7gAppWoH7pcYmphCVTXkzs,Night & Day (Night Edition),2017
93,94,Fetish (feat. Gucci Mane),Selena Gomez,71,38574820,"['dance pop', 'pop', 'post-teen pop']",0.708,0.618,2,-4.424,1,0.0592,6.81e-06,0.062,0.265,123.013,186113,4,False,4lnAN2S1fcI0SjxEbksZVr,0C8ZW7ezQVs4URX5aX7Kqx,Fetish (feat. Gucci Mane),2017
94,95,Lust For Life (with The Weeknd),Lana Del Rey,71,18859203,"['art pop', 'pop']",0.504,0.655,0,-8.644,0,0.0542,0.00193,0.364,0.262,99.982,264066,4,False,0mt02gJ425Xjm7c3jYkOBn,00FQb4jTyendYWaN8pK0wa,Lust For Life,2017
95,96,Slippery (feat. Gucci Mane),Migos,71,12730142,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.92,0.675,1,-5.661,0,0.263,0,0.104,0.749,141.967,304041,4,True,0TBgMKD86t1VP3IzhxCoUl,6oMuImdp5ZcFhWP0ESe6mG,Culture,2017
96,97,Most Girls,Hailee Steinfeld,71,8210164,"['dance pop', 'pop', 'post-teen pop']",0.756,0.572,9,-7.019,1,0.0763,0,0.0853,0.417,102.986,204400,4,False,10GJQkjRJcZhGTLagFOC62,5p7f24Rk5HkUZsaS3BLG5F,Most Girls,2017
97,98,No Limit,G-Eazy,70,5111268,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",0.838,0.771,1,-3.791,1,0.244,0,0.0853,0.405,175.957,245387,4,True,2DQ1ITjI0YoLFzuADN1ZBW,02kJSzxNuaWGqwubyUba0Z,The Beautiful & Damned,2017
98,99,Sit Next to Me,Foster The People,70,3560131,"['indietronica', 'modern rock', 'rock']",0.638,0.738,6,-4.976,0,0.0292,0.000384,0.689,0.657,97.021,243147,4,False,4BdGO1CaObRD4La9l5Zanz,7gP3bB2nilZXLfPHJhMdvc,Sacred Hearts Club,2017
99,100,Lonely Together (feat. Rita Ora),Avicii,70,22270264,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.655,0.666,5,-5.309,1,0.0612,2.12e-05,0.0683,0.272,102.977,181812,4,False,75NhhYjHO43mvZgYtnXgti,1vCWHaC5f2uS3yhpwWbIA6,AVĪCI (01),2017
