,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
88,89,Let's Go (feat. Ne-Yo),Calvin Harris,65,22985542,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.71,0.882,4,-2.932,0,0.0595,0.00771,0.294,0.875,128.016,232800,4,False,4wkQmYpAaMe41Rc3sYZ7Vz,7CajNmpbOovFoOoasH2HaY,18 Months,2012
89,90,Video Games,Lana Del Rey,65,18922353,"['art pop', 'pop']",0.39,0.252,6,-9.666,0,0.0298,0,0.0887,0.181,122.053,281947,4,False,3WD91HQDBIavSapet3ZpjG,00FQb4jTyendYWaN8pK0wa,Born To Die – Paradise Edition (Special Version),2012
90,91,Pound The Alarm,Nicki Minaj,64,26632576,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",0.728,0.858,9,-3.686,1,0.0609,4.09e-06,0.0241,0.591,125.055,205640,4,True,5kcE7pp02ezLZaUbbMv3Iq,0hCNtLu0JehylgoiP8L4Gh,Pink Friday ... Roman Reloaded (Deluxe),2012
91,92,Silhouettes - Original Radio Edit,Avicii,64,22277533,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.605,0.8,5,-6.235,0,0.0545,0.0562,0.121,0.836,128.074,211880,4,False,06h3McKzmxS8Bx58USHiMq,1vCWHaC5f2uS3yhpwWbIA6,Silhouettes,2012
92,93,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,64,3147594,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.65,0.947,11,-5.326,1,0.0717,0,0.979,0.694,96.035,170493,4,False,46aIq2GKW7Vr6i4g2Vvycd,1sDVuztNhGcetCLChkleDA,Na Balada (Ao Vivo),2012
93,94,Sexy And I Know It,LMFAO,63,4106317,"['dance pop', 'pop', 'pop rap']",0.707,0.861,7,-4.225,1,0.316,0,0.191,0.795,130.021,199480,4,False,0obBFrPYkSoBJbvHfUIhkv,3sgFRtyBnxXD5ESfmbK4dl,Sorry For Party Rocking (Deluxe Version),2012
94,95,So Good,B.o.B,63,2022939,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",0.66,0.9,7,-5.02,1,0.14,0,0.219,0.591,85.51,213253,4,False,28GUjBGqZVcAV4PHSYzkj2,5ndkK3dpZLKtBklKjxNQwT,Strange Clouds,2012
95,96,Want U Back,Cher Lloyd,63,2602143,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'talent show']",0.694,0.891,9,-2.94,1,0.0949,0,0.561,0.563,97.939,214573,4,False,6E11E0lT5Zy7yb6iT3y8DN,4m4SfDVbF5wxrwEjDKgi4k,Sticks & Stones,2012
96,97,Ride,Lana Del Rey,64,18922353,"['art pop', 'pop']",0.373,0.686,0,-5.52,1,0.034,1.96e-06,0.383,0.189,93.763,289080,4,True,0ZyfiFudK9Si2n2G9RkiWj,00FQb4jTyendYWaN8pK0wa,Born To Die – Paradise Edition (Special Version),2012
97,98,Blown Away,Carrie Underwood,63,5488126,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'pop']",0.531,0.843,9,-2.569,0,0.0429,0,0.0283,0.392,136.991,240133,4,False,0vFMQi8ZnOM2y8cuReZTZ2,4xFUf1FHVy696Q1JQZMTRj,Blown Away,2012
98,99,Boyfriend,Justin Bieber,63,67760523,"['canadian pop', 'pop']",0.717,0.55,10,-6.019,0,0.0519,0.00198,0.126,0.331,96.979,171333,4,False,2L7rZWg9RLxIwnysmxm4xk,1uNFoZAHBGtllmzznpCI3s,Believe (Deluxe Edition),2012
99,100,Turn Up the Music,Chris Brown,63,17592595,"['dance pop', 'pop', 'r&b']",0.594,0.841,1,-5.792,1,0.102,2.22e-06,0.156,0.643,129.925,227973,4,False,1RMRkCn07y2xtBip9DzwmC,7bXgB6jMjp9ATFy66eO08Z,Fortune (Expanded Edition),2012
